file	program	config	c_size	u_size	c_time	d_time	c_mem	d_mem	c_cpu	d_cpu	is_lossless
2220_S7_L001.il.fq	lz4	lz4_l9_s	51828665	407466534	42.24	0.4	6	6	99	100	1
2295_S34_L001.il.fq	lz4	lz4_l9_s	32417582	319978424	27.31	0.32	6	6	99	99	1
2240_S27_L001.il.fq	lz4	lz4_l9_s	53913008	367953250	43.89	0.38	7	6	99	100	1
2252_S39_L001.il.fq	lz4	lz4_l9_s	43300071	368794574	35.58	0.36	6	6	99	99	1
2301_S40_L001.il.fq	lz4	lz4_l9_s	36944547	349276596	30.09	0.33	6	6	99	99	1
2276_S15_L001.il.fq	lz4	lz4_l9_s	47798790	366767194	38.51	0.42	7	7	99	99	1
2293_S32_L001.il.fq	lz4	lz4_l9_s	35571117	373086500	30.31	0.34	6	6	99	100	1
2239_S26_L001.il.fq	pigz	pigz_l1_s	73518966	357055160	4.63	1.54	3	2	99	100	1
2305_S44_L001.il.fq	pigz	pigz_l1_s	52269332	298045616	3.35	1.2	3	2	99	100	1
2250_S37_L001.il.fq	lz4	lz4_l9_s	34410548	338071598	30.25	0.29	6	6	99	99	1
2237_S24_L001.il.fq	lz4	lz4_l9_s	49089391	440977110	41.24	0.43	6	6	99	99	1
2218_S5_L001.il.fq	lz4	lz4_l9_s	98045731	458633010	80.45	0.56	7	7	99	99	1
2248_S35_L001.il.fq	pigz	pigz_l1_s	74448388	515301428	4.95	1.9	3	2	99	99	1
2215_S2_L001.il.fq	pigz	pigz_l1_s	51969839	355812082	3.52	1.34	3	2	99	100	1
2229_S16_L001.il.fq	lz4	lz4_l9_s	55519482	419881230	46.29	0.42	6	6	99	99	1
2232_S19_L001.il.fq	pigz	pigz_l1_s	69182076	384683514	4.62	1.61	3	2	99	99	1
2294_S33_L001.il.fq	lz4	lz4_l9_s	32227796	270026346	26.3	0.26	6	6	99	100	1
2260_S47_L001.il.fq	pigz	pigz_l1_s	68732702	373982572	4.43	1.55	3	2	99	100	1
2297_S36_L001.il.fq	pigz	pigz_l1_s	44172948	297605488	3.01	1.17	3	2	99	99	1
2223_S10_L001.il.fq	pigz	pigz_l1_s	59164667	366792588	3.96	1.49	2	2	99	99	1
2273_S12_L001.il.fq	pigz	pigz_l1_s	56702449	380317040	3.8	1.5	2	2	100	100	1
2263_S2_L001.il.fq	pigz	pigz_l1_s	57482815	416736936	4.05	1.54	3	2	100	99	1
2289_S28_L001.il.fq	pigz	pigz_l1_s	45946743	388820198	3.43	1.31	3	2	99	99	1
2253_S40_L001.il.fq	pigz	pigz_l1_s	64881011	392234212	4.21	1.58	3	2	99	99	1
2224_S11_L001.il.fq	pigz	pigz_l1_s	50349559	342963850	3.41	1.33	2	2	99	99	1
2274_S13_L001.il.fq	pigz	pigz_l1_s	61256576	385430632	4.08	1.52	3	2	100	99	1
2257_S44_L001.il.fq	pigz	pigz_l1_s	55355566	319269900	3.58	1.33	3	2	100	99	1
2218_S5_L001.il.fq	pigz	pigz_l1_s	105679839	458633010	6.63	2.31	2	2	99	99	1
2254_S41_L001.il.fq	pigz	pigz_l1_s	60833483	375101846	4.04	1.5	3	2	99	100	1
2265_S4_L001.il.fq	pigz	pigz_l1_s	65268583	418596336	4.38	1.63	3	2	100	100	1
2233_S20_L001.il.fq	lz4	lz4_l9_s	52405490	312791608	42.89	0.32	6	6	99	100	1
2293_S32_L001.il.fq	pigz	pigz_l1_s	47399035	373086500	3.41	1.29	3	2	99	99	1
2235_S22_L001.il.fq	pigz	pigz_l1_s	56086168	431585584	3.97	1.58	2	2	99	100	1
2250_S37_L001.il.fq	pigz	pigz_l1_s	46380539	338071598	3.27	1.25	2	2	99	100	1
2216_S3_L001.il.fq	pigz	pigz_l1_s	44313681	347444344	3.07	1.3	2	2	100	99	1
2294_S33_L001.il.fq	pigz	pigz_l1_s	40793540	270026346	2.8	1.15	3	2	99	99	1
2241_S28_L001.il.fq	pigz	pigz_l1_s	63854615	347670024	4.34	1.48	2	2	100	99	1
2298_S37_L001.il.fq	pigz	pigz_l1_s	45003288	274403560	3.06	1.06	3	2	99	99	1
2262_S1_L001.il.fq	pigz	pigz_l1_s	60305806	418410180	4.13	1.62	3	2	99	99	1
2304_S43_L001.il.fq	pigz	pigz_l1_s	42230401	308830288	3.27	1.13	3	2	100	100	1
2260_S47_L001.il.fq	pigz	pigz_l1_m	68733819	373982572	2.47	1.54	4	2	223	158	1
2295_S34_L001.il.fq	pigz	pigz_l1_s	42135310	319978424	3.2	1.17	3	2	100	99	1
2220_S7_L001.il.fq	pigz	pigz_l1_s	70052225	407466534	4.53	1.68	3	2	99	100	1
2240_S27_L001.il.fq	pigz	pigz_l1_s	64771487	367953250	4.46	1.61	2	2	99	99	1
2252_S39_L001.il.fq	pigz	pigz_l1_s	58372776	368794574	4.04	1.53	2	2	99	100	1
2276_S15_L001.il.fq	pigz	pigz_l1_s	57357385	366767194	4.08	1.45	3	2	99	100	1
2263_S2_L001.il.fq	pigz	pigz_l1_m	57493524	416736936	2.22	1.49	4	2	227	167	1
2301_S40_L001.il.fq	pigz	pigz_l1_s	51400889	349276596	3.79	1.39	3	2	99	99	1
2229_S16_L001.il.fq	pigz	pigz_l1_s	68395972	419881230	4.79	1.75	3	2	99	99	1
2259_S46_L001.il.fq	pigz	pigz_l1_s	59115146	350734246	4.07	1.51	2	2	99	100	1
2237_S24_L001.il.fq	pigz	pigz_l1_s	62115709	440977110	4.4	1.67	2	2	100	99	1
2233_S20_L001.il.fq	pigz	pigz_l1_s	66212139	312791608	4.23	1.52	2	2	99	99	1
2305_S44_L001.il.fq	pigz	pigz_l1_m	52273057	298045616	1.93	1.34	4	2	221	152	1
2215_S2_L001.il.fq	pigz	pigz_l1_m	51962475	355812082	2.21	1.35	4	2	221	162	1
2248_S35_L001.il.fq	pigz	pigz_l1_m	74447142	515301428	3.3	2.06	4	2	221	151	1
2283_S22_L001.il.fq	pigz	pigz_l1_m	74441697	429575634	3.33	2.1	4	2	217	142	1
2297_S36_L001.il.fq	pigz	pigz_l1_m	44191455	297605488	2.02	1.19	4	2	217	159	1
2249_S36_L001.il.fq	pigz	pigz_l1_m	55561256	375702258	2.64	1.56	4	2	215	155	1
2223_S10_L001.il.fq	pigz	pigz_l1_m	59151888	366792588	2.74	1.64	4	2	215	147	1
2235_S22_L001.il.fq	pigz	pigz_l1_m	56101315	431585584	2.92	1.66	4	2	210	151	1
2273_S12_L001.il.fq	pigz	pigz_l1_m	56725299	380317040	2.47	1.68	4	2	218	146	1
2266_S5_L001.il.fq	pigz	pigz_l1_m	83579190	595944536	3.78	2.5	4	2	218	149	1
2289_S28_L001.il.fq	pigz	pigz_l1_m	45956959	388820198	2.27	1.78	4	2	221	136	1
2224_S11_L001.il.fq	pigz	pigz_l1_m	50381687	342963850	2.48	1.52	4	2	216	143	1
2253_S40_L001.il.fq	pigz	pigz_l1_m	64886495	392234212	2.82	1.86	4	2	216	141	1
2274_S13_L001.il.fq	pigz	pigz_l1_m	61283825	385430632	2.88	1.57	4	2	212	160	1
2239_S26_L001.il.fq	pigz	pigz_l1_m	73524179	357055160	3.1	1.68	4	2	213	151	1
2257_S44_L001.il.fq	pigz	pigz_l1_m	55369175	319269900	2.43	1.41	3	2	215	148	1
2254_S41_L001.il.fq	pigz	pigz_l1_m	60867462	375101846	2.58	1.56	4	2	219	151	1
2265_S4_L001.il.fq	pigz	pigz_l1_m	65278039	418596336	2.75	1.89	4	2	220	140	1
2232_S19_L001.il.fq	pigz	pigz_l1_m	69178625	384683514	3	1.96	4	2	217	134	1
2216_S3_L001.il.fq	pigz	pigz_l1_m	44339711	347444344	2.24	1.75	4	2	218	122	1
2294_S33_L001.il.fq	pigz	pigz_l1_m	40824485	270026346	1.93	1.15	4	2	215	154	1
2298_S37_L001.il.fq	pigz	pigz_l1_m	45052007	274403560	2.11	1.12	4	2	212	160	1
2262_S1_L001.il.fq	pigz	pigz_l1_m	60313919	418410180	2.93	1.71	4	2	215	148	1
2241_S28_L001.il.fq	pigz	pigz_l1_m	63870373	347670024	2.89	1.66	4	2	214	145	1
2220_S7_L001.il.fq	pigz	pigz_l1_m	70070414	407466534	2.71	2.01	4	2	220	138	1
2304_S43_L001.il.fq	pigz	pigz_l1_m	42275080	308830288	1.97	1.47	4	2	219	126	1
2295_S34_L001.il.fq	pigz	pigz_l1_m	42176946	319978424	2.15	1.63	4	2	216	124	1
2240_S27_L001.il.fq	pigz	pigz_l1_m	64797920	367953250	2.95	1.86	4	2	214	138	1
2252_S39_L001.il.fq	pigz	pigz_l1_m	58379783	368794574	2.75	1.68	4	2	215	146	1
2301_S40_L001.il.fq	pigz	pigz_l1_m	51443639	349276596	2.43	1.39	4	2	216	157	1
2218_S5_L001.il.fq	pigz	pigz_l1_m	105653865	458633010	4.34	2.48	4	2	212	144	1
2276_S15_L001.il.fq	pigz	pigz_l1_m	57351545	366767194	2.79	1.59	4	2	212	151	1
2293_S32_L001.il.fq	pigz	pigz_l1_m	47436999	373086500	2.07	1.5	4	2	223	148	1
2237_S24_L001.il.fq	pigz	pigz_l1_m	62145700	440977110	2.55	1.77	4	2	222	150	1
2250_S37_L001.il.fq	pigz	pigz_l1_m	46403936	338071598	2.18	1.26	4	2	221	162	1
2229_S16_L001.il.fq	pigz	pigz_l1_m	68394633	419881230	3.06	1.76	4	2	217	148	1
2259_S46_L001.il.fq	pigz	pigz_l1_m	59108175	350734246	2.64	1.53	4	2	219	152	1
2233_S20_L001.il.fq	pigz	pigz_l1_m	66227888	312791608	2.79	1.37	4	2	213	155	1
2297_S36_L001.il.fq	pigz	pigz_l9_s	28613179	297605488	56.55	0.95	3	2	99	99	1
2305_S44_L001.il.fq	pigz	pigz_l9_s	34002887	298045616	71.65	1.01	3	2	99	100	1
2215_S2_L001.il.fq	pigz	pigz_l9_s	33476060	355812082	71.67	1.11	2	2	99	99	1
2249_S36_L001.il.fq	pigz	pigz_l9_s	34064691	375702258	72.66	1.16	2	2	99	100	1
2223_S10_L001.il.fq	pigz	pigz_l9_s	38157544	366792588	81.95	1.21	2	2	99	100	1
2248_S35_L001.il.fq	pigz	pigz_l9_s	45053583	515301428	94.88	1.57	2	2	99	100	1
2260_S47_L001.il.fq	pigz	pigz_l9_s	43336900	373982572	93.9	1.31	3	2	99	100	1
2283_S22_L001.il.fq	pigz	pigz_l9_s	53076482	429575634	118.56	1.53	3	2	99	99	1
2273_S12_L001.il.fq	pigz	pigz_l9_s	33491254	380317040	65.83	1.16	2	2	99	100	1
2289_S28_L001.il.fq	pigz	pigz_l9_s	28374166	388820198	58.7	1.13	2	2	99	100	1
2263_S2_L001.il.fq	pigz	pigz_l9_s	34906393	416736936	63.5	1.28	2	2	100	99	1
2266_S5_L001.il.fq	pigz	pigz_l9_s	48362991	595944536	90.51	1.75	2	2	99	100	1
2224_S11_L001.il.fq	pigz	pigz_l9_s	31477607	342963850	67.5	1.07	2	2	99	99	1
2253_S40_L001.il.fq	pigz	pigz_l9_s	39627462	392234212	84.12	1.27	2	2	99	99	1
2274_S13_L001.il.fq	pigz	pigz_l9_s	40256770	385430632	82.89	1.26	2	2	99	99	1
2257_S44_L001.il.fq	pigz	pigz_l9_s	33611681	319269900	83.13	1.04	2	2	99	99	1
2254_S41_L001.il.fq	pigz	pigz_l9_s	36554303	375101846	75.53	1.2	2	2	99	99	1
2276_S15_L001.il.fq	pigz	pigz_l9_s	38977417	366767194	79.61	1.2	2	2	99	100	1
2216_S3_L001.il.fq	pigz	pigz_l9_s	27673881	347444344	60.48	1.04	2	2	99	100	1
2265_S4_L001.il.fq	pigz	pigz_l9_s	39662999	418596336	82.16	1.34	2	2	99	99	1
2239_S26_L001.il.fq	pigz	pigz_l9_s	48781597	357055160	107.05	1.31	2	2	99	99	1
2235_S22_L001.il.fq	pigz	pigz_l9_s	36287489	431585584	75.48	1.29	2	2	99	100	1
2232_S19_L001.il.fq	pigz	pigz_l9_s	45318842	384683514	100.21	1.32	2	2	99	99	1
2298_S37_L001.il.fq	pigz	pigz_l9_s	30304286	274403560	61.14	0.92	3	2	99	99	1
2262_S1_L001.il.fq	pigz	pigz_l9_s	37309262	418410180	72.37	1.29	2	2	99	99	1
2304_S43_L001.il.fq	pigz	pigz_l9_s	24280679	308830288	50.41	0.91	3	2	99	99	1
2241_S28_L001.il.fq	pigz	pigz_l9_s	44600354	347670024	97.65	1.25	3	2	99	99	1
2295_S34_L001.il.fq	pigz	pigz_l9_s	26449924	319978424	52.59	0.95	3	2	100	99	1
2220_S7_L001.il.fq	pigz	pigz_l9_s	42534571	407466534	89.54	1.32	2	2	99	99	1
2301_S40_L001.il.fq	pigz	pigz_l9_s	30332581	349276596	57.26	1.07	2	2	100	99	1
2240_S27_L001.il.fq	pigz	pigz_l9_s	43718602	367953250	94.91	1.27	3	2	99	99	1
2252_S39_L001.il.fq	pigz	pigz_l9_s	35525512	368794574	76.32	1.19	2	2	99	100	1
2293_S32_L001.il.fq	pigz	pigz_l9_s	29068466	373086500	58.45	1.13	2	2	99	99	1
2237_S24_L001.il.fq	pigz	pigz_l9_s	39987038	440977110	86.21	1.35	2	2	99	99	1
2250_S37_L001.il.fq	pigz	pigz_l9_s	28083548	338071598	63.6	1.08	2	2	99	99	1
2305_S44_L001.il.fq	pigz	pigz_l9_m	34002887	298045616	37.91	0.94	4	2	199	176	1
2294_S33_L001.il.fq	pigz	pigz_l9_s	26317001	270026346	53.88	0.89	2	2	99	100	1
2218_S5_L001.il.fq	pigz	pigz_l9_s	78976219	458633010	177.07	2.27	3	2	99	99	1
2229_S16_L001.il.fq	pigz	pigz_l9_s	45193715	419881230	101.49	1.66	2	2	99	99	1
2259_S46_L001.il.fq	pigz	pigz_l9_s	34895962	350734246	76.14	1.21	3	2	99	99	1
2215_S2_L001.il.fq	pigz	pigz_l9_m	33476060	355812082	41.03	1.1	4	2	200	159	1
2248_S35_L001.il.fq	pigz	pigz_l9_m	45053583	515301428	54.66	1.75	4	2	200	155	1
2249_S36_L001.il.fq	pigz	pigz_l9_m	34064691	375702258	42.48	1.37	4	2	200	146	1
2260_S47_L001.il.fq	pigz	pigz_l9_m	43336900	373982572	54.62	1.45	4	2	200	155	1
2233_S20_L001.il.fq	pigz	pigz_l9_s	42775295	312791608	106.59	1.2	2	2	99	99	1
2297_S36_L001.il.fq	pigz	pigz_l9_m	28613179	297605488	33.79	1.05	4	2	200	148	1
2223_S10_L001.il.fq	pigz	pigz_l9_m	38157544	366792588	48.17	1.16	4	2	200	162	1
2283_S22_L001.il.fq	pigz	pigz_l9_m	53076482	429575634	67.84	1.75	4	2	200	145	1
2273_S12_L001.il.fq	pigz	pigz_l9_m	33491254	380317040	39.32	1.41	4	2	200	139	1
2266_S5_L001.il.fq	pigz	pigz_l9_m	48362991	595944536	54.08	1.62	4	2	201	165	1
2289_S28_L001.il.fq	pigz	pigz_l9_m	28374166	388820198	34.87	1.12	4	2	200	153	1
2263_S2_L001.il.fq	pigz	pigz_l9_m	34906393	416736936	38.14	1.34	4	2	200	151	1
2224_S11_L001.il.fq	pigz	pigz_l9_m	31477607	342963850	40.18	0.98	4	2	200	163	1
2253_S40_L001.il.fq	pigz	pigz_l9_m	39627462	392234212	49.87	1.28	4	2	200	152	1
2274_S13_L001.il.fq	pigz	pigz_l9_m	40256770	385430632	48.76	1.46	4	2	200	145	1
2257_S44_L001.il.fq	pigz	pigz_l9_m	33611681	319269900	49.28	1.06	4	2	200	158	1
2254_S41_L001.il.fq	pigz	pigz_l9_m	36554303	375101846	44.72	1.38	4	2	200	143	1
2239_S26_L001.il.fq	pigz	pigz_l9_m	48781597	357055160	61.84	1.41	4	2	200	138	1
2216_S3_L001.il.fq	pigz	pigz_l9_m	27673881	347444344	36.32	1.04	4	2	200	160	1
2265_S4_L001.il.fq	pigz	pigz_l9_m	39662999	418596336	48.8	1.31	4	2	200	174	1
2232_S19_L001.il.fq	pigz	pigz_l9_m	45318842	384683514	59.14	1.59	4	2	200	134	1
2235_S22_L001.il.fq	pigz	pigz_l9_m	36287489	431585584	45.05	1.42	4	2	200	162	1
2262_S1_L001.il.fq	pigz	pigz_l9_m	37309262	418410180	43.4	1.39	4	2	200	150	1
2294_S33_L001.il.fq	pigz	pigz_l9_m	26317001	270026346	31.21	0.84	4	2	200	159	1
2241_S28_L001.il.fq	pigz	pigz_l9_m	44600354	347670024	56.93	1.18	4	2	200	155	1
2304_S43_L001.il.fq	pigz	pigz_l9_m	24280679	308830288	30.44	1.04	4	2	200	161	1
2298_S37_L001.il.fq	pigz	pigz_l9_m	30304286	274403560	36.53	0.91	4	2	200	163	1
2220_S7_L001.il.fq	pigz	pigz_l9_m	42534571	407466534	51.56	1.52	4	2	200	150	1
2295_S34_L001.il.fq	pigz	pigz_l9_m	26449924	319978424	31.44	0.9	4	2	201	174	1
2301_S40_L001.il.fq	pigz	pigz_l9_m	30332581	349276596	34.17	1.13	3	2	201	161	1
2240_S27_L001.il.fq	pigz	pigz_l9_m	43718602	367953250	56.86	1.43	4	2	200	162	1
2252_S39_L001.il.fq	pigz	pigz_l9_m	35525512	368794574	45.11	1.36	4	2	200	157	1
2276_S15_L001.il.fq	pigz	pigz_l9_m	38977417	366767194	46.05	1.3	4	2	200	160	1
2293_S32_L001.il.fq	pigz	pigz_l9_m	29068466	373086500	35.21	1.29	4	2	200	144	1
2237_S24_L001.il.fq	pigz	pigz_l9_m	39987038	440977110	49.72	1.34	4	2	201	178	1
2218_S5_L001.il.fq	pigz	pigz_l9_m	78976219	458633010	101.7	2.08	4	2	200	146	1
2250_S37_L001.il.fq	pigz	pigz_l9_m	28083548	338071598	37.89	1.02	4	2	200	177	1
2259_S46_L001.il.fq	pigz	pigz_l9_m	34895962	350734246	42.47	1.01	4	2	201	190	1
2229_S16_L001.il.fq	pigz	pigz_l9_m	45193715	419881230	57.86	1.51	4	2	201	176	1
2233_S20_L001.il.fq	pigz	pigz_l9_m	42775295	312791608	57.4	1.2	4	2	200	169	1
2260_S47_L001.il.fq	pzstd	pzstd_l19_s	36473247	373982572	165.79	0.71	159	28	100	136	1
2305_S44_L001.il.fq	pzstd	pzstd_l19_s	27250625	298045616	125.13	0.47	159	21	100	151	1
2297_S36_L001.il.fq	pzstd	pzstd_l19_s	23881046	297605488	109.2	0.4	159	25	100	158	1
2215_S2_L001.il.fq	pzstd	pzstd_l19_s	28722903	355812082	136.6	0.5	159	27	100	158	1
2249_S36_L001.il.fq	pzstd	pzstd_l19_s	28433217	375702258	138.73	0.51	159	19	100	155	1
2223_S10_L001.il.fq	pzstd	pzstd_l19_s	32344460	366792588	151.38	0.5	159	23	100	162	1
2248_S35_L001.il.fq	pzstd	pzstd_l19_s	37046568	515301428	189.34	0.63	158	24	100	166	1
2283_S22_L001.il.fq	pzstd	pzstd_l19_s	45302831	429575634	198.84	0.64	160	32	100	154	1
2273_S12_L001.il.fq	pzstd	pzstd_l19_s	26493123	380317040	130.62	0.48	158	23	100	157	1
2289_S28_L001.il.fq	pzstd	pzstd_l19_s	23927711	388820198	118.88	0.5	158	24	100	161	1
2266_S5_L001.il.fq	pzstd	pzstd_l19_s	38224679	595944536	192.17	0.68	158	22	100	170	1
2263_S2_L001.il.fq	pzstd	pzstd_l19_s	28071298	416736936	136.42	0.48	158	21	100	165	1
2224_S11_L001.il.fq	pzstd	pzstd_l19_s	25878066	342963850	126.51	0.68	158	22	100	134	1
2274_S13_L001.il.fq	pzstd	pzstd_l19_s	32993435	385430632	150.09	0.69	159	23	100	144	1
2253_S40_L001.il.fq	pzstd	pzstd_l19_s	32634097	392234212	156.36	0.51	159	23	100	161	1
2257_S44_L001.il.fq	pzstd	pzstd_l19_s	27462468	319269900	137.04	0.69	159	26	100	134	1
2254_S41_L001.il.fq	pzstd	pzstd_l19_s	29417019	375101846	143.03	0.51	159	25	100	156	1
2239_S26_L001.il.fq	pzstd	pzstd_l19_s	41517184	357055160	179.19	0.53	160	27	100	159	1
2265_S4_L001.il.fq	pzstd	pzstd_l19_s	31825991	418596336	156.16	0.51	159	24	100	160	1
2235_S22_L001.il.fq	pzstd	pzstd_l19_s	30817411	431585584	152.17	0.78	159	23	100	140	1
2232_S19_L001.il.fq	pzstd	pzstd_l19_s	37903928	384683514	176.89	0.56	159	28	100	155	1
2216_S3_L001.il.fq	pzstd	pzstd_l19_s	23628139	347444344	118.76	0.49	158	20	100	154	1
2250_S37_L001.il.fq	pzstd	pzstd_l19_s	23371766	338071598	117.37	0.51	158	25	100	148	1
2241_S28_L001.il.fq	pzstd	pzstd_l19_s	37968699	347670024	161.91	0.61	160	26	100	146	1
2294_S33_L001.il.fq	pzstd	pzstd_l19_s	21951578	270026346	100.03	0.32	159	23	100	170	1
2298_S37_L001.il.fq	pzstd	pzstd_l19_s	25504280	274403560	110.84	0.59	159	24	100	129	1
2304_S43_L001.il.fq	pzstd	pzstd_l19_s	19644379	308830288	100.7	0.71	158	20	100	124	1
2262_S1_L001.il.fq	pzstd	pzstd_l19_s	30361594	418410180	146.96	0.74	158	24	100	137	1
2295_S34_L001.il.fq	pzstd	pzstd_l19_s	22140252	319978424	106.78	0.59	159	23	100	134	1
2220_S7_L001.il.fq	pzstd	pzstd_l19_s	33904164	407466534	163.16	0.57	159	25	100	155	1
2252_S39_L001.il.fq	pzstd	pzstd_l19_s	29320433	368794574	144.69	0.49	159	22	100	145	1
2240_S27_L001.il.fq	pzstd	pzstd_l19_s	37036962	367953250	165.22	0.79	160	26	100	129	1
2301_S40_L001.il.fq	pzstd	pzstd_l19_s	24153367	349276596	118.67	0.45	158	21	100	161	1
2276_S15_L001.il.fq	pzstd	pzstd_l19_s	32784936	366767194	147.21	0.5	159	23	100	157	1
2293_S32_L001.il.fq	pzstd	pzstd_l19_s	24204697	373086500	120.24	0.51	158	22	100	150	1
2237_S24_L001.il.fq	pzstd	pzstd_l19_s	33669865	440977110	165.37	0.83	159	27	100	142	1
2218_S5_L001.il.fq	pzstd	pzstd_l19_s	68433297	458633010	290.65	1.84	161	40	100	123	1
2305_S44_L001.il.fq	pzstd	pzstd_l19_m	27250625	298045616	100.6	0.51	250	59	192	235	1
2215_S2_L001.il.fq	pzstd	pzstd_l19_m	28722903	355812082	108.57	0.41	249	115	196	231	1
2229_S16_L001.il.fq	pzstd	pzstd_l19_s	38057803	419881230	201.12	0.73	159	33	100	145	1
2259_S46_L001.il.fq	pzstd	pzstd_l19_s	28360345	350734246	162.73	0.86	159	25	100	131	1
2248_S35_L001.il.fq	pzstd	pzstd_l19_m	37046568	515301428	141.48	0.58	249	88	197	252	1
2233_S20_L001.il.fq	pzstd	pzstd_l19_s	34963745	312791608	186.33	1.06	160	33	100	118	1
2283_S22_L001.il.fq	pzstd	pzstd_l19_m	45302831	429575634	160.11	0.79	251	98	191	230	1
2249_S36_L001.il.fq	pzstd	pzstd_l19_m	28433217	375702258	119.46	0.56	249	79	190	226	1
2260_S47_L001.il.fq	pzstd	pzstd_l19_m	36473247	373982572	148.04	0.67	251	86	189	235	1
2223_S10_L001.il.fq	pzstd	pzstd_l19_m	32344460	366792588	138.66	0.42	250	62	185	246	1
2273_S12_L001.il.fq	pzstd	pzstd_l19_m	26493123	380317040	116.65	0.39	249	87	191	261	1
2262_S1_L001.il.fq	pzstd	pzstd_l19_m	30361594	418410180	129.53	0.49	249	76	194	241	1
2263_S2_L001.il.fq	pzstd	pzstd_l19_m	28071298	416736936	111.11	0.49	249	87	199	234	1
2266_S5_L001.il.fq	pzstd	pzstd_l19_m	38224679	595944536	163.85	0.77	248	75	193	244	1
2289_S28_L001.il.fq	pzstd	pzstd_l19_m	23927711	388820198	103.6	0.66	248	74	197	180	1
2224_S11_L001.il.fq	pzstd	pzstd_l19_m	25878066	342963850	108.62	0.69	249	76	198	187	1
2253_S40_L001.il.fq	pzstd	pzstd_l19_m	32634097	392234212	135.39	0.72	249	81	198	189	1
2257_S44_L001.il.fq	pzstd	pzstd_l19_m	27462468	319269900	119.44	0.61	250	82	194	193	1
2274_S13_L001.il.fq	pzstd	pzstd_l19_m	32993435	385430632	130.12	0.55	250	85	196	192	1
2254_S41_L001.il.fq	pzstd	pzstd_l19_m	29417019	375101846	130.16	0.51	249	83	192	190	1
2265_S4_L001.il.fq	pzstd	pzstd_l19_m	31825991	418596336	143.79	0.69	250	92	194	230	1
2216_S3_L001.il.fq	pzstd	pzstd_l19_m	23628139	347444344	109.37	0.54	249	96	196	226	1
2239_S26_L001.il.fq	pzstd	pzstd_l19_m	41517184	357055160	154.41	0.87	252	80	194	197	1
2232_S19_L001.il.fq	pzstd	pzstd_l19_m	37903928	384683514	160.74	0.57	251	101	192	196	1
2241_S28_L001.il.fq	pzstd	pzstd_l19_m	37968699	347670024	140.41	0.81	252	100	198	184	1
2298_S37_L001.il.fq	pzstd	pzstd_l19_m	25504280	274403560	99.46	0.5	251	81	196	220	1
2235_S22_L001.il.fq	pzstd	pzstd_l19_m	30817411	431585584	141.39	0.6	249	78	193	240	1
2304_S43_L001.il.fq	pzstd	pzstd_l19_m	19644379	308830288	95.75	0.39	248	75	189	186	1
2297_S36_L001.il.fq	pzstd	pzstd_l1_s	33380673	297605488	1.6	0.66	13	7	109	129	1
2223_S10_L001.il.fq	pzstd	pzstd_l1_s	44197063	366792588	2.14	1.09	11	6	106	127	1
2220_S7_L001.il.fq	pzstd	pzstd_l19_m	33904164	407466534	141.62	0.71	250	90	198	227	1
2276_S15_L001.il.fq	pzstd	pzstd_l19_m	32784936	366767194	129.52	0.71	251	83	187	196	1
2215_S2_L001.il.fq	pzstd	pzstd_l1_s	38955882	355812082	2.17	0.81	11	8	106	124	1
2295_S34_L001.il.fq	pzstd	pzstd_l19_m	22140252	319978424	100.55	0.35	249	82	190	244	1
2283_S22_L001.il.fq	pzstd	pzstd_l1_s	62048931	429575634	2.02	0.87	11	7	109	133	1
2252_S39_L001.il.fq	pzstd	pzstd_l19_m	29320433	368794574	135.02	0.64	250	62	186	219	1
2305_S44_L001.il.fq	pzstd	pzstd_l1_s	39520625	298045616	1	0.63	11	8	116	132	1
2294_S33_L001.il.fq	pzstd	pzstd_l19_m	21951578	270026346	82.31	0.52	249	70	198	217	1
2257_S44_L001.il.fq	pzstd	pzstd_l1_s	39363880	319269900	1.75	1.04	11	6	109	124	1
2233_S20_L001.il.fq	pzstd	pzstd_l19_m	34963745	312791608	137.92	0.62	252	72	192	222	1
2254_S41_L001.il.fq	pzstd	pzstd_l1_s	42544664	375101846	1.48	1.25	11	7	111	123	1
2232_S19_L001.il.fq	pzstd	pzstd_l1_s	52566840	384683514	1.98	1.14	11	8	108	127	1
2265_S4_L001.il.fq	pzstd	pzstd_l1_s	46286323	418596336	1.85	1.02	11	6	109	127	1
2249_S36_L001.il.fq	pzstd	pzstd_l1_s	39854266	375702258	1.87	0.81	11	8	108	127	1
2301_S40_L001.il.fq	pzstd	pzstd_l19_m	24153367	349276596	103.84	0.69	249	79	196	189	1
2266_S5_L001.il.fq	pzstd	pzstd_l1_s	56218806	595944536	2.04	1.05	11	6	112	137	1
2218_S5_L001.il.fq	pzstd	pzstd_l19_m	68433297	458633010	231.24	0.78	254	123	195	234	1
2250_S37_L001.il.fq	pzstd	pzstd_l19_m	23371766	338071598	100.03	0.29	249	95	193	260	1
2248_S35_L001.il.fq	pzstd	pzstd_l1_s	52727279	515301428	2.01	1.53	11	6	113	128	1
2259_S46_L001.il.fq	pzstd	pzstd_l19_m	28360345	350734246	115.68	0.53	249	81	197	233	1
2260_S47_L001.il.fq	pzstd	pzstd_l1_s	50151416	373982572	1.47	1.08	11	9	113	126	1
2273_S12_L001.il.fq	pzstd	pzstd_l1_s	38988117	380317040	1.36	1.08	11	6	115	129	1
